PlayerID,TeamAbbName,TeamID,PlayerJerseyNumber,PlayerName,PlayerPosition,PlayerHeight,PlayerWeight,PlayerAge,PlayerExperience,PlayerCollege,PlayerSalary
24168,buf,130,57,"Danny Batten","ROLB","6-4",250,23,"1","South Dakota State","N/A"
24263,buf,130,59,"Antonio Coleman","ROLB","6-1",248,24,"2","Auburn","N/A"
6027,buf,130,54,"Andra Davis","LILB","6-1",251,32,"10","Florida","N/A"
25383,buf,130,48,"Robert Eddins","LOLB","6-3",240,22,"R","Ball State","N/A"
25387,buf,130,51,"Brandon Hicks","RILB","6-2",228,22,"R","Florida","N/A"
25388,buf,130,49,"Brad Jefferson","LILB","6-2",242,22,"R","Georgia Tech","N/A"
6384,buf,130,90,"Chris Kelsay","LOLB","6-4",261,31,"9","Nebraska","N/A"
24207,buf,130,45,"Jammie Kirlew","LOLB","6-3",259,24,"1","Indiana","N/A"
7188,buf,130,56,"Shawne Merriman","ROLB","6-4",265,27,"7","Maryland","N/A"
24154,buf,130,52,"Arthur Moats","RILB","6-2",250,23,"2","James Madison","N/A"
7254,buf,130,58,"Kirk Morrison","LB","6-2",240,29,"7","San Diego State","N/A"
24855,buf,130,55,"Kelvin Sheppard","LILB","6-2",250,23,"R","LSU","N/A"
6856,buf,130,53,"Reggie Torbor","RILB","6-2",250,30,"8","Auburn","N/A"
24956,buf,130,94,"Chris White","LILB","6-3",240,22,"R","Mississippi State","N/A"
9306,buf,130,31,"Jairus Byrd","FS","5-10",200,24,"3","Oregon","N/A"
8891,buf,130,27,"Reggie Corner","RCB","5-9",175,27,"4","Akron","N/A"
8605,buf,130,33,"Jon Corto","FS","6-1",220,26,"4","Sacred Heart","N/A"
6382,buf,130,29,"Drayton Florence","RCB","6-0",195,30,"9","Tuskegee","N/A"
25385,buf,130,41,"Sidney Glover","SS","5-11",207,22,"R","West Virginia","N/A"
6447,buf,130,24,"Terrence McGee","LCB","5-9",198,30,"9","Northwestern State","N/A"
8788,buf,130,21,"Leodis McKelvin","RCB/KR","5-10",184,25,"4","Troy","N/A"
25391,buf,130,46,"Doyle Miller","LCB","5-11",185,23,"R","Nevada","N/A"
24993,buf,130,42,"Justin Rogers","LCB","5-11",180,23,"R","Richmond","N/A"
6391,buf,130,43,"Bryan Scott","SS","6-1",219,30,"9","Penn State","N/A"
24887,buf,130,25,"Da'Norris Searcy","SS","5-11",223,22,"R","North Carolina","N/A"
24821,buf,130,23,"Aaron Williams","LCB","6-0",204,21,"R","Texas","N/A"
7443,buf,130,37,"George Wilson","SS","6-0",212,30,"6","Arkansas","N/A"
25378,buf,130,73,"Danny Aiken","LS","6-4",250,23,"R","Virginia","N/A"
5388,buf,130,9,"Rian Lindell","KFG/KKO","6-3",233,34,"12","Washington State","N/A"
5697,buf,130,8,"Brian Moorman","P/HLD","6-0",172,35,"11","Pittsburg State","N/A"
9537,buf,130,65,"Garrison Sanborn","LS","6-1",253,26,"3","Florida State","N/A"
7389,car,157,3,"Derek Anderson","QB","6-6",235,28,"7","Oregon State","N/A"
24023,car,157,2,"Jimmy Clausen","QB","6-2",222,23,"2","Notre Dame","N/A"
24788,car,157,1,"Cam Newton","QB","6-5",248,22,"R","Auburn","N/A"
24180,car,157,16,"Tony Pike","QB","6-6",222,25,"2","Cincinnati","N/A"
24431,car,157,47,"Richie Brockel","FB","6-1",251,25,"1","Boise State","N/A"
9392,car,157,42,"Tony Fiammetta","FB","6-0",242,25,"3","Syracuse","N/A"
9375,car,157,33,"Mike Goodson","KR/RB","6-0",212,24,"3","Texas A&M","N/A"
24341,car,157,38,"Rashawn Jackson","FB","6-1",239,24,"1","Virginia","N/A"
6102,car,157,45,"Chris Massey","RB","6-0",245,32,"10","Marshall","N/A"
8790,car,157,28,"Jonathan Stewart","RB","5-10",235,24,"4","Oregon","N/A"
9587,car,157,22,"Tyrell Sutton","RB","5-8",213,24,"3","Northwestern","N/A"
9639,car,157,32,"Josh Vaughan","RB","6-0",232,24,"2","Richmond","N/A"
7776,car,157,34,"DeAngelo Williams","RB","5-9",217,28,"6","Memphis","N/A"
25414,car,157,86,"Darvin Adams","WR","6-3",192,21,"R","Auburn","N/A"
8907,car,157,82,"Gary Barnidge","TE","6-5",247,25,"4","Louisville","N/A"
8411,car,157,87,"David Clowney","WR","6-0",187,26,"4","Virginia Tech","N/A"
24064,car,157,14,"Armanti Edwards","WR/PR","5-11",182,23,"2","Appalachian State","N/A"
24174,car,157,12,"David Gettis","WR","6-3",216,24,"2","Baylor","N/A"
6827,car,157,84,"Ben Hartsock","TE","6-4",268,31,"8","Ohio State","N/A"
24053,car,157,11,"Brandon LaFell","WR","6-2",211,24,"2","LSU","N/A"
9695,car,157,83,"Charly Martin","WR","6-1",212,27,"3","West Texas A&M","N/A"
8426,car,157,6,"Legedu Naanee","WR","6-2",220,27,"5","Boise State","N/A"
8285,car,157,88,"Greg Olsen","TE","6-5",255,26,"5","Miami (FL)","N/A"
24919,car,157,81,"Kealoha Pilares","WR","5-10",199,23,"R","Hawaii","N/A"
5900,car,157,80,"Jeremy Shockey","TE","6-5",251,31,"10","Miami (FL)","N/A"
25422,car,157,85,"Greg Smith","TE","6-4",250,23,"R","Texas","N/A"
5521,car,157,89,"Steve Smith","WR","5-9",185,32,"11","Utah","N/A"
25423,car,157,18,"Jamorris Warren","WR","6-1",195,24,"R","Central Missouri","N/A"
8134,car,157,15,"Wallace Wright","WR","6-1",197,27,"4","North Carolina","N/A"
25415,car,157,77,"Byron Bell","LOG","6-5",325,22,"R","New Mexico","N/A"
8431,car,157,78,"Jacob Bender","LOT","6-6",315,26,"3","Nicholls State","N/A"
9027,car,157,73,"Mackenzy Bernadeau","ROG","6-4",308,25,"4","Bentley College","N/A"
25538,car,157,63,"Bryant Browning","LOG","6-4",313,23,"R","Ohio State","N/A"
9578,car,157,71,"C.J. Davis","C","6-2",308,24,"3","Pittsburgh","N/A"
25615,car,157,61,"John Gianninoto","ROG","6-3",290,23,"R","UNLV","N/A"
6344,car,157,69,"Jordan Gross","LOT","6-4",305,31,"9","Utah","N/A"
8313,car,157,67,"Ryan Kalil","C","6-2",295,26,"5","USC","N/A"
8796,car,157,79,"Jeff Otah","ROT","6-6",330,25,"4","Pittsburgh","N/A"
25420,car,157,60,"Ryan Pugh","C","6-4",293,22,"R","Auburn","N/A"
9427,car,157,72,"Duke Robinson","ROG","6-5",330,24,"2","Oklahoma","N/A"
9018,car,157,74,"Geoff Schwartz","ROG","6-6",331,25,"3","Oregon","N/A"
6853,car,157,70,"Travelle Wharton","LOG","6-4",312,30,"8","South Carolina","N/A"
9586,car,157,65,"Garry Williams","LOT","6-3",296,25,"3","Kentucky","N/A"
24990,car,157,64,"Zack Williams","C","6-3",309,22,"R","Washington State","N/A"
25031,car,157,75,"Lee Ziemba","ROT","6-7",318,22,"R","Auburn","N/A"
8806,car,157,95,"Kentwan Balmer","LDT","6-5",315,24,"4","North Carolina","N/A"
9307,car,157,91,"Everette Brown","RDE","6-1",256,24,"3","Florida State","N/A"
25417,car,157,63,"Ugo Chinasa","RDE","6-5",252,23,"R","Oklahoma State","N/A"
5523,car,157,96,"Ron Edwards","DT","6-3",315,32,"11","Texas A&M","N/A"
24884,car,157,94,"Sione Fua","RDT","6-2",308,23,"R","Stanford","N/A"
24151,car,157,76,"Greg Hardy","LDE","6-4",277,23,"2","Mississippi","N/A"
8958,car,157,98,"Nick Hayden","LDT","6-4",292,25,"3","Wisconsin","N/A"
9357,car,157,93,"Corvey Irvin","LDT","6-3",302,26,"3","Georgia","N/A"
8337,car,157,95,"Charles Johnson","RDE","6-2",275,25,"5","Georgia","N/A"
25418,car,157,61,"Thomas Keiser","LDE","6-5",249,22,"R","Stanford","N/A"
24852,car,157,97,"Terrell McClain","LDT","6-2",297,23,"R","South Florida","N/A"
24352,car,157,68,"Andre Neblett","RDT","6-0",295,23,"2","Temple","N/A"
24099,car,157,92,"Eric Norwood","LDE","6-1",241,23,"2","South Carolina","N/A"
8645,car,157,64,"DelJuan Robinson","DT","6-3",307,27,"3","Mississippi State","N/A"
25618,car,157,90,"Malcolm Tatum","LDE","6-4",253,22,"R","Louisville","N/A"
7837,car,157,50,"James Anderson","RLB","6-2",235,27,"6","Virginia Tech","N/A"
8279,car,157,52,"Jon Beason","MLB","6-0",237,26,"5","Miami (FL)","N/A"
8851,car,157,55,"Dan Connor","MLB","6-2",231,25,"4","Penn State","N/A"
7190,car,157,58,"Thomas Davis","LLB","6-0",240,28,"6","Georgia","N/A"
7917,car,157,59,"Omar Gaither","RLB","6-2",235,27,"6","Tennessee","N/A"
9059,car,157,57,"Jordan Senn","LLB","5-11",224,27,"4","Portland State","N/A"
24624,car,157,49,"Sean Ware","LLB","6-2",237,24,"1","New Hampshire","N/A"
9333,car,157,54,"Jason Williams","LLB","6-1",244,25,"3","Western Illinois","N/A"
8932,car,157,46,"Thomas Williams","MLB","6-1",240,26,"3","USC","N/A"
24953,car,157,56,"Lawrence Wilson","RLB","6-1",229,23,"R","Connecticut","N/A"
25416,car,157,26,"Kendric Burney","LCB","5-9",190,23,"R","North Carolina","N/A"
7278,car,157,37,"Sean Considine","SS","6-0",212,28,"7","Iowa","N/A"
6787,car,157,20,"Chris Gamble","LCB","6-1",200,28,"8","Ohio State","N/A"
8844,car,157,30,"Charles Godfrey","SS","5-11",205,25,"4","Iowa","N/A"
8046,car,157,25,"Cletis Gordon","LCB","6-1",212,28,"5","Jackson State","N/A"
24561,car,157,40,"Michael Greco","FS","6-3",222,24,"1","UCF","N/A"
24885,car,157,21,"Brandon Hogan","CB","5-10",192,23,"R","West Virginia","N/A"
8845,car,157,43,"Chevis Jackson","RCB","5-11",193,25,"4","LSU","N/A"
9323,car,157,23,"Sherrod Martin","FS","6-1",198,26,"3","Troy","N/A"
24225,car,157,36,"Robert McClain","LCB","5-9",195,23,"2","Connecticut","N/A"
9480,car,157,41,"Captain Munnerlyn","RCB/PR","5-8",186,23,"3","South Carolina","N/A"
8421,car,157,24,"Kevin Payne","SS","6-0",212,27,"4","Louisiana-Monroe","N/A"
24178,car,157,29,"Jordan Pugh","FS","5-11",196,23,"2","Texas A&M","N/A"
24199,car,157,35,"R.J. Stanford","RCB","5-10",183,23,"1","Utah","N/A"
8480,car,157,27,"C.J. Wilson","RCB","6-1",195,26,"5","Baylor","N/A"
5745,car,157,7,"Jason Baker","HLD/P","6-2",205,33,"11","Iowa","N/A"
9585,car,157,44,"J.J. Jansen","LS","6-2",256,25,"4","Notre Dame","N/A"
25419,car,157,5,"Adi Kunalic","KKO/KFG","6-0",190,22,"R","Nebraska","N/A"
3888,car,157,10,"Olindo Mare","KFG/KKO","5-11",192,38,"16","Syracuse","N/A"
7760,chi,150,6,"Jay Cutler","QB","6-3",233,28,"6","Vanderbilt","N/A"
24947,chi,150,10,"Nathan Enderle","QB","6-4",240,23,"R","Idaho","N/A"
9033,chi,150,12,"Caleb Hanie","QB","6-2",225,25,"4","Colorado State","N/A"
25152,chi,150,14,"Trevor Vittatoe","QB","6-2",220,23,"R","UTEP","N/A"
7285,chi,150,24,"Marion Barber","RB","5-11",218,28,"7","Minnesota","N/A"
9701,chi,150,32,"Kahlil Bell","RB","5-11",212,24,"3","UCLA","N/A"
8821,chi,150,22,"Matt Forte","RB","6-2",218,25,"4","Tulane","N/A"
25077,chi,150,39,"Robert Hughes","RB","5-11",245,22,"R","Notre Dame","N/A"
9563,chi,150,44,"Will Ta'ufo'ou","FB","5-11",253,25,"1","California","N/A"
6142,chi,150,29,"Chester Taylor","RB","5-11",213,31,"10","Toledo","N/A"
24743,chi,150,45,"Harvey Unga","FB","6-0",237,24,"1","Brigham Young","N/A"
9485,chi,150,43,"Eddie Williams","FB","6-1",249,24,"1","Idaho","N/A"
25146,chi,150,84,"Kris Adams","WR","6-3",195,23,"R","UTEP","N/A"
25070,chi,150,86,"Kyle Adams","TE","6-4",251,23,"R","Purdue","N/A"
8847,chi,150,80,"Earl Bennett","WR","6-0",204,24,"4","Vanderbilt","N/A"
4829,chi,150,88,"Desmond Clark","TE","6-3",249,34,"13","Wake Forest","N/A"
8935,chi,150,87,"Kellen Davis","TE","6-7",262,25,"4","Michigan State","N/A"
24782,chi,150,83,"Andy Fantuz","WR","6-4",220,27,"1","Western Ontario","N/A"
7806,chi,150,23,"Devin Hester","WR/PR/KR","5-11",190,28,"6","Miami (FL)","N/A"
8024,chi,150,81,"Sam Hurd","WR","6-3",209,26,"6","Northern Illinois","N/A"
8519,chi,150,17,"Onrea Jones","WR","6-0",202,27,"2","Hampton","N/A"
9404,chi,150,13,"Johnny Knox","KR/WR","6-0",180,24,"3","Abilene Christian","N/A"
25151,chi,150,18,"Dane Sanzenbacher","WR","5-11",180,22,"R","Ohio State","N/A"
25084,chi,150,85,"Andre Smith","TE","6-5",271,22,"R","Virginia Tech","N/A"
8331,chi,150,89,"Matt Spaeth","TE","6-7",270,26,"5","Minnesota","N/A"
6766,chi,150,11,"Roy Williams","WR","6-3",215,29,"8","Texas","N/A"
25087,chi,150,19,"Jimmy Young","WR","6-1",204,24,"R","TCU","N/A"
9565,chi,150,62,"Johan Asiata","LOG","6-4",300,25,"2","UNLV","N/A"
25072,chi,150,64,"J.C. Brignone","C","6-1",300,23,"R","Mississippi State","N/A"
24816,chi,150,72,"Gabe Carimi","ROT","6-7",314,23,"R","Wisconsin","N/A"
25075,chi,150,76,"Josh Davis","ROT","6-6",300,23,"R","Georgia","N/A"
5547,chi,150,63,"Roberto Garza","C","6-2",310,32,"11","Texas A&M-Kingsville","N/A"
25076,chi,150,69,"Ricky Henry","ROG","6-4",300,24,"R","Nebraska","N/A"
24422,chi,150,79,"Levi Horn","ROG","6-6",320,24,"1","Montana","N/A"
25080,chi,150,58,"Alex Linnenkohl","C","6-2",297,23,"R","Oregon State","N/A"
9510,chi,150,60,"Lance Louis","ROG","6-3",305,26,"3","San Diego State","N/A"
7339,chi,150,68,"Frank Omiyale","LOT","6-4",315,28,"7","Tennessee Tech","N/A"
7202,chi,150,67,"Chris Spencer","C","6-3",309,29,"7","Mississippi","N/A"
24194,chi,150,73,"J'Marcus Webb","LOT","6-7",310,23,"2","West Texas A&M","N/A"
8791,chi,150,74,"Chris Williams","LOG","6-6",315,26,"4","Vanderbilt","N/A"
9577,chi,150,70,"Edwin Williams","LOG","6-3",313,24,"3","Maryland","N/A"
6393,chi,150,95,"Anthony Adams","RDT","6-0",310,31,"9","Penn State","N/A"
25147,chi,150,78,"Mario Addison","RDE","6-2",244,23,"R","Troy","N/A"
8783,chi,150,94,"Vernon Gholston","RDE","6-3",260,25,"4","Ohio State","N/A"
8867,chi,150,99,"Marcus Harrison","RDT","6-3",312,27,"4","Arkansas","N/A"
7037,chi,150,71,"Israel Idonije","LDE","6-6",270,30,"8","Manitoba","N/A"
25580,chi,150,79,"Jake Laptad","LDE","6-4",260,23,"R","Kansas","N/A"
9369,chi,150,69,"Henry Melton","LDT","6-3",265,24,"2","Texas","N/A"
25081,chi,150,76,"Jordan Miller","DT","6-2",282,23,"R","Southern University","N/A"
8264,chi,150,91,"Amobi Okoye","LDT","6-2",292,24,"5","Louisville","N/A"
24840,chi,150,92,"Stephen Paea","RDT","6-1",303,23,"R","Oregon State","N/A"
5888,chi,150,90,"Julius Peppers","RDE","6-7",283,31,"10","North Carolina","N/A"
9511,chi,150,70,"Nick Reed","RDE","6-1",248,23,"2","Oregon","N/A"
8441,chi,150,75,"Matt Toeaina","LDT","6-2",308,28,"4","Oregon","N/A"
8336,chi,150,93,"Tank Tyler","RDT","6-2",306,26,"4","North Carolina State","N/A"
24084,chi,150,98,"Corey Wootton","LDE","6-6",270,24,"2","Northwestern","N/A"
25148,chi,150,62,"Tanner Antle","LLB","6-4",225,23,"R","Tulsa","N/A"
25071,chi,150,64,"Tressor Baptiste","MLB","6-0",240,22,"R","Texas A&M-Kingsville","N/A"
6404,chi,150,55,"Lance Briggs","RLB","6-1",242,30,"9","Arizona","N/A"
25149,chi,150,58,"Dom DeCicco","MLB","6-3",230,22,"R","Pittsburgh","N/A"
8107,chi,150,52,"Brian Iwuh","RLB","6-0",235,27,"6","Colorado","N/A"
24712,chi,150,59,"Chris Johnson","MLB","6-2",230,24,"1","South Dakota State","N/A"
25082,chi,150,60,"Deron Minor","RLB","6-2",235,23,"R","McNeese State","N/A"
8688,chi,150,53,"Nick Roach","LLB","6-1",234,26,"5","Northwestern","N/A"
24982,chi,150,97,"J.T. Thomas","LLB","6-1",241,23,"R","West Virginia","N/A"
24528,chi,150,96,"Patrick Trahan","RLB","6-2",236,24,"1","Mississippi","N/A"
5038,chi,150,54,"Brian Urlacher","MLB","6-4",258,33,"12","New Mexico","N/A"
8908,chi,150,35,"Zackary Bowman","LCB","6-1",193,26,"4","Nebraska","N/A"
25073,chi,150,32,"Antareis Bryan","RCB","6-2",180,23,"R","Baylor","N/A"
24880,chi,150,47,"Chris Conte","FS","6-2",197,22,"R","California","N/A"
8422,chi,150,21,"Corey Graham","RCB","6-0",198,26,"5","New Hampshire","N/A"
7357,chi,150,46,"Chris Harris","SS","6-0",207,29,"7","Louisiana-Monroe","N/A"
7811,chi,150,26,"Tim Jennings","LCB","5-8",185,27,"6","Georgia","N/A"
25079,chi,150,25,"Ryan Jones","LCB","5-11",195,23,"R","Northwest Missouri State","N/A"
9383,chi,150,30,"D.J. Moore","LCB","5-9",183,24,"3","Vanderbilt","N/A"
24117,chi,150,31,"Joshua Moore","RCB","5-11",184,23,"2","Kansas State","N/A"
8899,chi,150,20,"Craig Steltz","SS","6-1",210,25,"4","LSU","N/A"
6371,chi,150,33,"Charles Tillman","RCB","6-1",198,30,"9","Louisiana-Lafayette","N/A"
25085,chi,150,49,"Winston Venable","FS","5-11",223,24,"R","Boise State","N/A"
25086,chi,150,37,"Anthony Walters","SS","6-1",195,22,"R","Delaware","N/A"
24050,chi,150,27,"Major Wright","FS","5-11",206,23,"2","Florida","N/A"
7520,chi,150,9,"Robbie Gould","KFG/KKO","6-0",185,29,"7","Penn State","N/A"
25150,chi,150,1,"Spencer Lanning","HLD/P","6-0",194,23,"R","South Carolina","N/A"
4418,chi,150,65,"Patrick Mannelly","LS","6-5",265,36,"14","Duke","N/A"
8355,chi,150,8,"Adam Podlesh","HLD/P","5-11",200,28,"5","Maryland","N/A"
24822,cin,134,14,"Andy Dalton","QB","6-2",220,23,"R","TCU","N/A"
7943,cin,134,7,"Bruce Gradkowski","QB","6-1",220,28,"6","Toledo","N/A"
24157,cin,134,8,"Dan LeFevour","QB","6-3",225,24,"2","Central Michigan","N/A"
7180,cin,134,32,"Cedric Benson","RB","5-11",227,28,"7","Texas","N/A"
24760,cin,134,35,"James Develin","FB","6-3",251,23,"1","Brown","N/A"
25033,cin,134,33,"Jay Finley","RB","5-11",202,23,"R","Baylor","N/A"
25456,cin,134,34,"John Griffin","RB","5-11",203,22,"R","Massachusetts","N/A"
8306,cin,134,40,"Brian Leonard","FB","6-1",225,27,"5","Rutgers","N/A"
9449,cin,134,30,"Cedric Peerman","RB","5-10",211,24,"2","Virginia","N/A"
9566,cin,134,36,"Chris Pressley","FB","5-11",256,25,"3","Wisconsin","N/A"
9473,cin,134,28,"Bernard Scott","KR/RB","5-10",198,27,"3","Abilene Christian","N/A"
9479,cin,134,37,"Fui Vakapuna","FB","6-0",257,27,"3","Brigham Young","N/A"
8874,cin,134,87,"Andre Caldwell","WR/KR","6-0",190,26,"4","Florida","N/A"
25450,cin,134,81,"Colin Cochart","TE","6-4",254,24,"R","South Dakota State","N/A"
9362,cin,134,80,"Chase Coffman","TE","6-6",250,24,"3","Missouri","N/A"
9530,cin,134,12,"Quan Cosby","PR/WR","5-9",189,28,"3","Texas","N/A"
24791,cin,134,18,"A.J. Green","WR","6-4",207,23,"R","Georgia","N/A"
23996,cin,134,84,"Jermaine Gresham","TE","6-5",260,23,"2","Oklahoma","N/A"
24774,cin,134,19,"Andrew Hawkins","WR","5-7",175,25,"R","Toledo","N/A"
9425,cin,134,48,"John Nalbone","TE","6-4",255,25,"2","Monmouth","N/A"
8097,cin,134,86,"Calvin Russell","WR","6-0",190,28,"1","Tuskegee","N/A"
7355,cin,134,83,"Bo Scaife","TE","6-3",249,30,"7","Texas","N/A"
24059,cin,134,11,"Jordan Shipley","PR/WR","6-0",188,25,"2","Texas","N/A"
8823,cin,134,89,"Jerome Simpson","WR","6-2",190,25,"4","Coastal Carolina","N/A"
24954,cin,134,88,"Ryan Whalen","WR","6-1",202,22,"R","Stanford","N/A"
24888,cin,134,65,"Clint Boling","LOG","6-5",311,22,"R","Georgia","N/A"
8889,cin,134,73,"Anthony Collins","LOT","6-5",315,25,"4","Kansas","N/A"
8628,cin,134,64,"Kyle Cook","C","6-3",316,28,"4","Michigan State","N/A"
24128,cin,134,60,"Otis Hudson","ROG","6-5",311,25,"1","Eastern Illinois","N/A"
7848,cin,134,66,"Max Jean-Gilles","LOG","6-3",325,27,"6","Georgia","N/A"
8077,cin,134,62,"Nate Livings","LOG","6-5",332,29,"4","LSU","N/A"
25467,cin,134,76,"Matthew O'Donnell","LOT","6-9",328,22,"R","Queen's (Can)","N/A"
25468,cin,134,72,"Chris Riley","ROG","6-4",304,23,"R","Illinois State","N/A"
8160,cin,134,74,"Dennis Roland","ROT","6-9",322,28,"4","Georgia","N/A"
9270,cin,134,71,"Andre Smith","ROT","6-4",335,24,"3","Alabama","N/A"
24204,cin,134,61,"Reggie Stephens","C","6-3",325,24,"2","Iowa State","N/A"
7804,cin,134,77,"Andrew Whitworth","LOT","6-7",335,29,"6","LSU","N/A"
5090,cin,134,63,"Bobbie Williams","ROG","6-4",345,34,"12","Arkansas","N/A"
7862,cin,134,95,"Victor Adeyanju","RDE","6-4",270,28,"6","Indiana","N/A"
24095,cin,134,97,"Geno Atkins","RDT","6-1",300,23,"2","Georgia","N/A"
24029,cin,134,96,"Carlos Dunlap","LDE","6-6",289,22,"2","Florida","N/A"
7409,cin,134,68,"Jonathan Fanene","LDE","6-4",292,29,"7","Utah","N/A"
6876,cin,134,91,"Robert Geathers","LDE","6-3",280,28,"8","Georgia","N/A"
9334,cin,134,93,"Michael Johnson","RDE","6-7",267,24,"3","Georgia Tech","N/A"
9513,cin,134,69,"Clinton McDonald","RDT","6-2",305,24,"2","Memphis","N/A"
25463,cin,134,98,"Lolomana Mikaele","LDT","6-1",308,23,"R","Arizona","N/A"
7872,cin,134,94,"Domata Peko","LDT","6-3",322,26,"6","Michigan State","N/A"
7840,cin,134,92,"Frostee Rucker","RDE","6-3",280,27,"6","USC","N/A"
24581,cin,134,67,"James Ruffin","LDE","6-4",271,24,"1","Northern Iowa","N/A"
8911,cin,134,70,"Jason Shirley","LDT","6-5",345,25,"2","Fresno State","N/A"
8854,cin,134,90,"Pat Sims","LDT","6-2",330,25,"4","Auburn","N/A"
25454,cin,134,54,"DeQuin Evans","MLB","6-2",250,24,"R","Kentucky","N/A"
7787,cin,134,53,"Thomas Howard","RLB","6-3",240,28,"6","UTEP","N/A"
7891,cin,134,59,"Brandon Johnson","RLB","6-5",245,28,"6","Louisville","N/A"
7771,cin,134,50,"Manny Lawson","LLB","6-5",240,27,"6","North Carolina State","N/A"
9302,cin,134,58,"Rey Maualuga","MLB","6-2",260,24,"3","USC","N/A"
24853,cin,134,52,"Dontay Moch","LLB","6-2",241,23,"R","Nevada","N/A"
24107,cin,134,56,"Roddrick Muckelroy","MLB","6-2",245,24,"2","Texas","N/A"
24336,cin,134,57,"Vincent Rey","RLB","6-2",247,23,"1","Duke","N/A"
8786,cin,134,55,"Keith Rivers","RLB","6-2",235,25,"4","USC","N/A"
9567,cin,134,51,"Dan Skuta","MLB","6-2",248,25,"3","Grand Valley State","N/A"
5468,cin,134,22,"Nate Clements","LCB","6-0",200,31,"11","Ohio State","N/A"
6420,cin,134,42,"Chris Crocker","SS","5-11",197,31,"9","Marshall","N/A"
24071,cin,134,21,"Brandon Ghee","CB","6-0",193,24,"2","Wake Forest","N/A"
8272,cin,134,29,"Leon Hall","RCB","5-11",195,26,"5","Michigan","N/A"
7182,cin,134,24,"Adam Jones","LCB","5-10",185,27,"5","West Virginia","N/A"
24994,cin,134,38,"Korey Lindsey","CB","5-10",189,22,"R","Southern Illinois","N/A"
24024,cin,134,47,"Taylor Mays","SS","6-3",230,23,"2","USC","N/A"
24329,cin,134,45,"Jeromy Miles","SS","6-2",210,24,"2","Massachusetts","N/A"
9706,cin,134,44,"Rico Murray","LCB","5-11",196,24,"2","Kent State","N/A"
8275,cin,134,20,"Reggie Nelson","FS","5-11",206,27,"5","Florida","N/A"
24565,cin,134,39,"David Pender","RCB","6-0",177,23,"1","Purdue","N/A"
24921,cin,134,49,"Robert Sands","FS","6-4",209,21,"R","West Virginia","N/A"
9443,cin,134,25,"Morgan Trent","LCB","6-1",193,25,"3","Michigan","N/A"
8338,cin,134,26,"Jonathan Wade","RCB","5-11",195,27,"5","Tennessee","N/A"
6895,cin,134,27,"Gibril Wilson","SS","6-0",206,29,"8","Tennessee","N/A"
8497,cin,134,46,"Clark Harris","LS","6-5",252,27,"3","Rutgers","N/A"
9406,cin,134,10,"Kevin Huber","HLD/P","6-1",208,26,"3","Cincinnati","N/A"
7223,cin,134,2,"Mike Nugent","KFG/KKO","5-10",183,29,"7","Ohio State","N/A"
25472,cin,134,3,"Thomas Weber","KKO/KFG","6-0",204,23,"R","Arizona State","N/A"
24321,cle,135,3,"Jarrett Brown","QB","6-3",225,23,"1","West Virginia","N/A"
24060,cle,135,12,"Colt McCoy","QB","6-1",215,24,"2","Texas","N/A"
6446,cle,135,6,"Seneca Wallace","QB","5-11",205,31,"9","Iowa State","N/A"
24769,cle,135,44,"Tyler Clutts","FB","6-2",260,26,"1","Fresno State","N/A"
24034,cle,135,31,"Montario Hardesty","RB","6-0",225,24,"1","Tennessee","N/A"
9004,cle,135,40,"Peyton Hillis","RB","6-2",250,25,"4","Arkansas","N/A"
8317,cle,135,29,"Brandon Jackson","RB","5-10",216,25,"5","Nebraska","N/A"
24911,cle,135,48,"Owen Marecic","FB","6-0",245,22,"R","Stanford","N/A"
24504,cle,135,39,"Quinn Porter","RB","6-0",205,25,"1","Stillman","N/A"
25597,cle,135,35,"Armond Smith","RB","5-9",194,25,"R","Union College","N/A"
24889,cle,135,84,"Jordan Cameron","TE","6-5",245,23,"R","USC","N/A"
25589,cle,135,85,"L.J. Castile","WR","6-3",223,23,"R","Delta State","N/A"
7448,cle,135,16,"Joshua Cribbs","PR/KR/WR","6-1",215,28,"7","Kent State","N/A"
25176,cle,135,47,"Evan Frosch","TE","6-3",264,23,"R","TCU","N/A"
24846,cle,135,15,"Greg Little","WR","6-2",220,22,"R","North Carolina","N/A"
9314,cle,135,11,"Mohamed Massaquoi","WR","6-2",207,24,"3","Georgia","N/A"
25594,cle,135,17,"Chris Matthews","WR","6-5",218,21,"R","Kentucky","N/A"
24153,cle,135,18,"Carlton Mitchell","WR","6-3",215,23,"2","South Florida","N/A"
